the_geom,capacity_mw,record_last_updated_dd_mm_yyyy,operator,name,renewable_or_non_renewable,technology_type,cartodb_id,development_status,county,region,country,lat,long,operational
0101000020E6100000E87383DBB9B4D1BF25CFF57D38004A40,1.1,27/04/2006,Waste Recycling Group,Arlesey Landfill Site,Renewable,Landfill Gas,124,Operational,Bedfordshire,Eastern,England,52.001724,-0.27665564,18/07/1998
0101000020E610000077A801DE5DE2F3BFE1B88C9B1A564A40,2.5,30/10/2011,Waste Recycling Group,Bradgate Quarry Landfill Gas Scheme,Renewable,Landfill Gas,125,Operational,Leicestershire,East Midlands,England,52.672687,-1.2427653,01/08/1998
0101000020E6100000FE9AAC510FE10CC08658FD1186494940,2.2,30/10/2011,Haul Waste Limited,Heathfield 'C' Landfill Scheme,Renewable,Landfill Gas,126,Operational,Devon,South West,England,50.574404,-3.6098925,04/08/1998
0101000020E6100000740CC85EEF7610C0807EDFBF792F4940,1.8,03/05/2006,DEVON WASTE MANAGEMENT LTD,Chelson Meadow Gas to Energy Scheme,Renewable,Landfill Gas,127,Operational,Devon,South West,England,50.370903,-4.1161475,04/09/1998
0101000020E61000008F4BC1BFAD400DC0FAEC80EB8ABF4940,1.2,09/12/2003,Renewable Power Generation Ltd,Tythegston Landfill Site,Renewable,Landfill Gas,128,Operational,Mid Glamorgan,Wales,Wales,51.496427,-3.6565814,01/10/1998
0101000020E6100000F1406C026F35E73FF2086EA46C394A40,38.5,18/12/2003,Energy Power Resources,Thetford Biomass Power Station,Renewable,Biomass (dedicated),129,Operational,Norfolk,Eastern,England,52.448628,0.72527266,02/10/1998
0101000020E6100000A133C40CE81002C05D5320B3B3CA4A40,4.1,10/12/2009,Terry Adams Ltd,Pilsworth Quarry Landfill Scheme,Renewable,Landfill Gas,130,Operational,Greater Manchester,North West,England,53.583609,-2.2582551,15/10/1998
0101000020E61000003D32B15472A9F9BF978FA4A487734B40,2.3,30/10/2011,SITA UK,Kibblesworth Landfill Site,Renewable,Landfill Gas,131,Operational,Tyne and Wear,North East,England,54.902577,-1.6038688,26/10/1998
0101000020E610000070C67AB482B0F2BF47E350BF0B294A40,1,10/05/2006,Hales Waste Control Ltd,Kilsby Landfill Scheme,Renewable,Landfill Gas,132,Operational,Northamptonshire,East Midlands,England,52.320671,-1.1680934,05/11/1998
0101000020E61000002D5BEB8B8456F3BF80812040864C4A40,1.9,09/06/2010,Warren Energy Ltd,Warren Quarry Landfill Gas Scheme,Renewable,Landfill Gas,133,Operational,Leicestershire,East Midlands,England,52.597847,-1.2086225,14/11/1998
0101000020E6100000C5AE48A709B614C0CA6B2574971E4940,3,30/10/2011,East Midlands Electricity Generation,United Mines Landfill Scheme,Renewable,Landfill Gas,134,Operational,Cornwall,South West,England,50.238997,-5.1777712,19/11/1998
0101000020E6100000EDE8C94631FA08C01763601DC7BF4940,4,15/07/2009,South Wales Power Ltd,Lamby Way Landfill Site,Renewable,Landfill Gas,135,Operational,South Glamorgan,Wales,Wales,51.498264,-3.1221643,27/11/1998
0101000020E61000006AA917D753160CC041F163CC5D4D4B40,1.8,09/12/2004,THOMAS GRAVESON LTD,Distington Landfill,Renewable,Landfill Gas,136,Operational,Cumbria,North West,England,54.604425,-3.5109021,01/12/1998
0101000020E61000000096F0DF17F2D33F6C76A4FACEC14940,4.5,22/04/2009,Haul Waste Disposal Ltd,Ockendon 'B' Landfill Scheme,Renewable,Landfill Gas,137,Operational,Essex,Eastern,England,51.514129,0.3116512,09/12/1998
0101000020E6100000D36C1E87C1EC02C0E75086AA98E24A40,1.8,30/11/2005,SITA UK,Whinney Hill II Energy,Renewable,Landfill Gas,138,Operational,Lancashire,North West,England,53.770284,-2.3656035,01/01/1999
0101000020E61000006349F3A6A60DE3BFDCF0BBE996CB4940,1,05/11/2009,Leigh Environmental Ltd (Paul Blower 01753 888140),Wapsey's Wood II Landfill Site,Renewable,Landfill Gas,139,Operational,Buckinghamshire,South East,England,51.590543,-0.59541638,01/01/1999
0101000020E610000057D8C2E226F902C012876C205DE24A40,1.2,24/05/2006,Combined Landfill Projects (CLP),Whinney Hill Waste Disposal Site,Renewable,Landfill Gas,140,Operational,Lancashire,North West,England,53.768467,-2.3716562,08/01/1999
0101000020E6100000F7E80DF7913BEA3F6BD3D85E0BF04940,2.7,09/12/2003,Ex Waste Ltd/Combined Landfill Projects Ltd (CLP),Bellhouse Pit Landfill Scheme,Renewable,Landfill Gas,141,Operational,Essex,Eastern,England,51.875347,0.81977175,15/01/1999
0101000020E6100000A8ADAE967DCFC7BF8FFF024180CE4A40,1,06/08/2010,Winerton Power Ltd,Immingham Landfill Scheme,Renewable,Landfill Gas,143,Operational,Humberside,Yorkshire and Humber,England,53.613289,-0.18601961,01/03/1999
0101000020E610000091819774EFDC07C0EF7211DF89974940,1.6,30/10/2011,THOMAS GRAVESON LTD,Walpole Landfill,Renewable,Landfill Gas,144,Operational,Somerset,South West,England,51.183895,-2.9828786,03/03/1999
0101000020E6100000194861287147F4BF3604C765DCD04940,5.6,30/06/2005,Waste Recycling Group,Sutton Courtenay Landfill Scheme,Renewable,Landfill Gas,145,Operational,Oxfordshire,South East,England,51.631726,-1.2674419,05/03/1999
0101000020E61000003A162532BD3E00C04AB3791C06114A40,3.4,27/09/2005,Severn Waste,Hill and Moor Landfill Scheme,Renewable,Landfill Gas,146,Operational,Hereford and Worcester,West Midlands,England,52.132999,-2.0306343,12/03/1999
0101000020E610000076DA4D02318F743F76711B0DE0794A40,1.3,15/11/2005,Renewable Power Systems,Boston Landfill Scheme,Renewable,Landfill Gas,147,Operational,Lincolnshire,East Midlands,England,52.95215,0.0050193705,15/03/1999
0101000020E610000002BA2F67B62BF7BFA2B8E34D7EB14A40,19.3,14/03/2014,Veolia,Sheffield ERF,Renewable,EfW Incineration,148,Operational,South Yorkshire,Yorkshire and Humber,England,53.386667,-1.448172,31/03/1999
0101000020E6100000D2C9ADA470B8F7BF54C8957A16444A40,2.7,29/06/2005,Waste Recycling Group,Judkins Landfill Scheme,Renewable,Landfill Gas,149,Operational,Warwickshire,West Midlands,England,52.531936,-1.4825293,01/04/1999
0101000020E61000009E6AE33E286E04C0D4EE5701BE894940,2.3,27/07/2004,NOVERA,Dimmer Landfill Gas Scheme,Renewable,Landfill Gas,150,Operational,Somerset,South West,England,51.076111,-2.5537877,12/04/1999
0101000020E6100000BBC9B95EE40FF2BFBEC0AC50A4854A40,1.8,19/12/2014,Waste Recycling Group,Burntstump Landfill Scheme,Renewable,Landfill Gas,151,Operational,Nottinghamshire,East Midlands,England,53.044077,-1.1288799,15/04/1999
0101000020E6100000352493F8815008C018D2E1218CBB4A40,3,10/02/2003,Mersey Docks and Harbour Company and Windcluster Limited,Royal Seaforth Dock Wind Farm,Renewable,Wind Onshore,152,Operational,Merseyside,North West,England,53.465214,-3.0393104,24/04/1999
0101000020E6100000686BF1E7E3F3D93F2F8507CDAEE14940,1.3,25/09/2014,Redland Aggregates Ltd (Lafarge Redland),Roxwell Landfill Scheme,Renewable,Landfill Gas,156,Operational,Essex,Eastern,England,51.763147,0.40551088,13/07/1999
0101000020E61000002C42565CC10B04C0E7525C55F6B74A40,5.9,28/04/2010,Biffa,Risley '4' Landfill Scheme,Renewable,Landfill Gas,153,Operational,Cheshire,North West,England,53.437205,-2.5057399,01/05/1999
0101000020E6100000DD6FFE70A15CF3BFF48AA71E694C4A40,4.9,09/06/2010,NOVERA,Enderby Warren Phase II,Renewable,Landfill Gas,154,Operational,Leicestershire,East Midlands,England,52.596958,-1.2101149,01/06/1999
0101000020E6100000783B0CF7DB3015C0A35C1ABFF0304C40,7.8,27/04/2006,RWE npower,Beinn Ghlas Wind Farm,Renewable,Wind Onshore,155,Operational,Strathclyde,Scotland,Scotland,56.382347,-5.2977141,25/06/1999
0101000020E6100000409BC184767309C03753211E89174B40,4.6,10/02/2003,Windprospect (a subsidiary of Windcluster Ltd.),Far Old Park Farm Wind Farm,Renewable,Wind Onshore,157,Operational,Cumbria,North West,England,54.183872,-3.1813784,13/07/1999
0101000020E61000003FAFD3A304180DC078B7B24467A54A40,2.9,15/07/2009,Waste Recycling Group,Llandulas Landfill Scheme,Renewable,Landfill Gas,158,Operational,Clwyd,Wales,Wales,53.292214,-3.6367276,19/07/1999
0101000020E61000006A05B8E6AF0CCE3FF4C473B680C04940,2.1,08/10/2013,Waste Recycling Group,Aveley Landfill Scheme,Renewable,Landfill Gas,159,Operational,Essex,Eastern,England,51.503928,0.23476218,20/07/1999
0101000020E6100000AB8EE23D83DDCD3FBE4F55A181C04940,1.2,08/10/2013,Waste Recycling Group,Aveley,Renewable,Landfill Gas,160,Operational,Essex,Eastern,England,51.503956,0.23332253,20/07/1999
0101000020E61000009BC019A1441811C05DBF60376CF54B40,2.8,30/10/2011,Combined Landfill Projects (CLP),Summerston Landfill,Renewable,Landfill Gas,161,Operational,Strathclyde,Scotland,Scotland,55.917365,-4.2736993,28/07/1999
0101000020E6100000740CC85EEF7610C0807EDFBF792F4940,1.4,10/12/2009,Combined Landfill Projects (CLP),Chelson Meadow 2,Renewable,Landfill Gas,162,Operational,Devon,South West,England,50.370903,-4.1161475,02/08/1999
0101000020E6100000BC8AD69B628F0FC05C902DCBD7F34B40,2,30/10/2011,Waste Recycling Group,Greengairs Landfill Scheme Phase III,Renewable,Landfill Gas,163,Operational,Strathclyde,Scotland,Scotland,55.905023,-3.9450123,13/08/1999
0101000020E6100000BC8AD69B628F0FC05C902DCBD7F34B40,2,30/10/2011,Waste Recycling Group,Greengairs Landfill Scheme Phase IV,Renewable,Landfill Gas,164,Operational,Strathclyde,Scotland,Scotland,55.905023,-3.9450123,13/08/1999
0101000020E61000004050EAA253DDE53FDAAA24B20F544A40,1.5,04/12/2008,LRZ Ltd (Taken over by NOVERA),Swaffham 1 - Ecotech Wind Park,Renewable,Wind Onshore,165,Operational,Norfolk,Eastern,England,52.656729,0.68326742,16/08/1999
0101000020E61000009E9042FE3ED807C03048FAB48AAC4A40,3.7,20/07/2009,Biffa,Bromborough Dock,Renewable,Landfill Gas,166,Operational,Merseyside,North West,England,53.347983,-2.9805889,01/09/1999
0101000020E6100000DB04CE082502CDBF1F0E12A27C274A40,2,09/06/2010,Natural Power,Station Farm Landfill Scheme,Renewable,Landfill Gas,167,Operational,Cambridgeshire,Eastern,England,52.308491,-0.22662795,07/09/1999
0101000020E61000009B7DD41522D607C0E449D23593AD4A40,3,09/12/2004,Biffa,Bromborough Dock Landfill Scheme,Renewable,Landfill Gas,168,Operational,Merseyside,North West,England,53.356055,-2.9795572,29/09/1999
0101000020E61000006AA4A5F2764403C0BD6DA6423C5A4A40,1.4,09/06/2010,Biogas Technology Ltd/Natural Power,Granville Landfill Site,Renewable,Landfill Gas,169,Operational,Shropshire,West Midlands,England,52.704964,-2.40843,01/10/1999
0101000020E6100000456C0B2A0518F7BF0322C495B31F4A40,1,27/09/2005,Biffa,Ufton,Renewable,Landfill Gas,170,Operational,Warwickshire,West Midlands,England,52.247668,-1.4433643,26/11/1999
0101000020E6100000B3846BA45B2505C0E86A2BF697AF4A40,7.9,20/03/2003,NOVERA,Arpley Landfill Scheme 'A',Renewable,Landfill Gas,171,Operational,Cheshire,North West,England,53.371825,-2.6432412,10/12/1999
0101000020E6100000EDD5C743DF2517C02E90A0F831044C40,2.4,03/04/2006,Scottish and Southern Energy (SSE),Lussa,Renewable,Small Hydro,7,Operational,Strathclyde,Scotland,Scotland,56.032775,-5.7869845,01/01/1952
0101000020E6100000CDD4DAEA289D08C070E998F38C6F4B40,4,13/07/2006,Cumbria Wind Farms,Great Orton,Renewable,Wind Onshore,173,Operational,Cumbria,North West,England,54.871489,-3.0767382,21/12/1999
0101000020E6100000215B96AFCB70FCBFE49F19C407D44A40,9.5,08/01/2015,SITA UK,Vine Street EfW,Renewable,EfW Incineration,174,Operational,West Yorkshire,Yorkshire and Humber,England,53.656487,-1.777538,01/01/2000
0101000020E6100000E6A1009BBD6510C0E3A430EF717C4940,2,27/07/2004,DEVON WASTE MANAGEMENT LTD,Deep Moor Gas to Energy,Renewable,Landfill Gas,175,Operational,Devon,South West,England,50.972227,-4.0993561,13/01/2000
0101000020E61000001CC583770376F5BF624CFA7B29E44A40,3.9,29/07/2004,Natural Power,Peckfield Quarry Landfill Scheme,Renewable,Landfill Gas,176,Operational,West Yorkshire,Yorkshire and Humber,England,53.782516,-1.3413119,25/01/2000
0101000020E6100000ADC497E4DB56F3BFE960FD9FC3744A40,1.7,31/12/2014,H20 Power Limited,Beeston Weir Hydro Scheme,Renewable,Small Hydro,177,Operational,Nottinghamshire,East Midlands,England,52.91222,-1.2087058,01/02/2000
0101000020E61000006DBF21F9EFA606C023DBF97E6A9E4A40,6,03/07/2009,Waste Recycling Group,"Gowy Landfill Site, Cheshire (Extension)",Renewable,Landfill Gas,178,Operational,Cheshire,North West,England,53.237625,-2.8315124,01/02/2000
0101000020E610000013EDCFEA899308C0F06C8FDE706F4B40,2.3,30/10/2011,Great Orton Wind Farms (II) Ltd,Great Orton Wind Farm (Extension),Renewable,Wind Onshore,179,Operational,Cumbria,North West,England,54.870632,-3.0720404,01/02/2000
0101000020E610000080A54E9BCCBB1CC031CEDF8442324B40,5.9,23/02/2010,Renewable Energy Systems (RES),Lendrum's Bridge Wind Farm,Renewable,Wind Onshore,180,Operational,County Tyrone,Northern Ireland,Northern Ireland,54.392655,-7.1833977,01/02/2000
0101000020E6100000E0E78DCD6DC6E2BF43AB933314074A40,11,10/12/2009,Waste Recycling Group,Brogborough Phase IV,Renewable,Landfill Gas,181,Operational,Bedfordshire,Eastern,England,52.055304,-0.58672228,04/02/2000
0101000020E61000000245D1A865100CC0DAAA24B20F4E4B40,1.9,21/03/2003,ALCO WASTE MANAGEMENT LTD,Shearman Field,Renewable,Landfill Gas,182,Operational,Cumbria,North West,England,54.609854,-3.5080064,15/02/2000
0101000020E6100000CEB4929027CDC83FAE62F19BC2BE4940,3.9,13/01/2005,Cleanaway / EDL,"Rainham Landfill Scheme, Phase I",Renewable,Landfill Gas,183,Operational,Greater London,London,England,51.490314,0.19376082,28/02/2000
0101000020E6100000AA4E626B11AC06C0FD8348861C074B40,2,29/07/2009,,Lune Power,Renewable,Landfill Gas,184,Operational,Lancashire,North West,England,54.055558,-2.8340176,01/03/2000
0101000020E61000002FFD4B529982F4BF917F66101F904A40,3,11/11/2005,"Waste Notts Ltd
3 Sidings Court
White Rose Way
Doncaster",Sutton Landfill Site,Renewable,Landfill Gas,185,Operational,Nottinghamshire,East Midlands,England,53.125948,-1.2818845,01/03/2000
0101000020E6100000E0E12CDB3DAFDABFE21DE0490B1D4B40,1.3,15/12/2003,Yorwaste,Seamer Carr,Renewable,Landfill Gas,186,Operational,North Yorkshire,Yorkshire and Humber,England,54.226907,-0.4169459,15/03/2000
0101000020E6100000AA4E626B11AC06C0FD8348861C074B40,4,24/05/2006,Natural Power / SITA UK,Salt Ayre,Renewable,Landfill Gas,187,Operational,Lancashire,North West,England,54.055558,-2.8340176,22/03/2000
0101000020E6100000F349DD84310808C0812557B1F8C74940,2,15/07/2009,Renewable Power Systems,Docksway Landfill Scheme,Renewable,Landfill Gas,188,Operational,Gwent,Wales,Wales,51.562277,-3.0040007,30/03/2000
0101000020E6100000486A46ABFF3807C00E492D944C3E4C40,8.3,24/09/2001,Dundee Energy Recycling,Baldovie,Renewable,EfW Incineration,189,Operational,Tayside,Scotland,Scotland,56.486712,-2.9028314,31/03/2000
0101000020E6100000CEB4929027CDC83FAE62F19BC2BE4940,17,01/02/2011,ENERGY DEVELOPMENTS (UK) LTD,Rainham Phase II,Renewable,Landfill Gas,190,Operational,Greater London,London,England,51.490314,0.19376082,01/04/2000
0101000020E6100000953E19880A2A06C08D9AAF928FC14A40,1.4,30/06/2003,Biffa,Holiday Moss Gas to Energy II,Renewable,Landfill Gas,191,Operational,Merseyside,North West,England,53.512194,-2.7705279,01/04/2000
0101000020E6100000BDF039668F2609C00FF10F5B7A8E4D40,1.5,05/10/2009,Vestas,Thorfinn Wind Farm - NM1500,Renewable,Wind Onshore,192,Operational,Orkney Islands,Scotland,Scotland,59.113109,-3.1438282,01/04/2000
0101000020E6100000DD369DAE38A6FBBF849F38807E7B4B40,1,28/07/2009,SITA UK,Path Head,Renewable,Landfill Gas,547,Operational,Tyne and Wear,North East,England,54.964798,-1.7280814,15/02/2009
0101000020E6100000D2B8814C7C1F09C04E8061F9F38D4D40,2.3,05/10/2009,Vestas,Thorfinn Wind Farm - NM2000,Renewable,Wind Onshore,193,Operational,Orkney Islands,Scotland,Scotland,59.109008,-3.1403738,01/04/2000
0101000020E6100000CE5A65016E910CC0A6D6FB8D764C4B40,4.7,23/06/2009,Windprospect,Lowca Wind Farm,Renewable,Wind Onshore,194,Operational,Cumbria,North West,England,54.597368,-3.5710106,01/04/2000
0101000020E6100000872A46A7F869E43FD5230D6E6B254A40,1.2,30/09/2004,Gengas Ltd,Lackford Landfill Scheme,Renewable,Landfill Gas,195,Operational,Suffolk,Eastern,England,52.292341,0.63793595,12/04/2000
0101000020E6100000F8708755D58EE9BFF9BA0CFFE9CC4940,1.9,29/09/2005,Renewable Power Systems,High Heavens Landfill,Renewable,Landfill Gas,196,Operational,Buckinghamshire,South East,England,51.600891,-0.79868571,12/04/2000
0101000020E61000009ACFB9DBF5D2FFBF0E6ABFB5138B4B40,1.8,10/06/2009,Border Wind Farms Ltd /AMEC,Kirkheaton Wind Farm,Renewable,Wind Onshore,197,Operational,Northumberland,North East,England,55.086539,-1.989004,22/05/2000
0101000020E610000031D5BA774E5FADBFF71DC3633FE94940,2.6,07/12/2006,,Westmill Qaurry,Renewable,Landfill Gas,198,Operational,Hertfordshire,Eastern,England,51.822247,-0.057367756,01/06/2000
0101000020E610000033ADA81CEE8610C04F58E20165EB4B40,3.9,27/04/2006,Graveson Energy Management,Greenoakhill,Renewable,Landfill Gas,199,Operational,Strathclyde,Scotland,Scotland,55.83902,-4.1317677,01/06/2000
0101000020E610000046F762DE997FE3BF4FCDE50643994A40,2,30/09/2004,Natural Power,Lincoln Landfill Scheme,Renewable,Landfill Gas,200,Operational,Lincolnshire,East Midlands,England,53.197358,-0.6093263,06/06/2000
0101000020E610000031838CDBC379F5BF8B51D7DAFB2C4A40,3,10/12/2009,Summerleaze,Ling Hall 1,Renewable,Landfill Gas,208,Operational,Warwickshire,West Midlands,England,52.351436,-1.3422278,25/08/2000
0101000020E61000004E976A0B74D201C0CEDF844204E64A40,1.8,24/05/2006,Combined Landfill Projects (CLP),Queen's Park Road Energy,Renewable,Landfill Gas,209,Operational,Lancashire,North West,England,53.797005,-2.2277604,01/09/2000
0101000020E610000091C20EC6FC9AC03F3ECBF3E0EE324A40,40,29/06/2011,European Development Corporation,Elean Business Park Biomass Plant,Renewable,Biomass (dedicated),210,Operational,Cambridgeshire,Eastern,England,52.397915,0.12972984,22/09/2000
0101000020E610000060387C77D0C101C0FF9600FC53E64A40,1.9,09/06/2010,,Queens Park Energy,Renewable,Landfill Gas,212,Operational,Lancashire,North West,England,53.799438,-2.2196359,01/11/2000
0101000020E610000072304047508110C0D26D895C70AE4B40,13.2,06/12/2011,Scottish Power Renewables UK,Hare Hill (East Ayrshire),Renewable,Wind Onshore,213,Operational,Strathclyde,Scotland,Scotland,55.362804,-4.1262828,01/11/2000
0101000020E610000058B29DCE99DDD4BF82FE428F188D4940,5.1,19/10/2005,Biffa,Brookhurst Wood Gas to Energy,Renewable,Landfill Gas,214,Operational,West Sussex,South East,England,51.102312,-0.32602544,23/11/2000
0101000020E61000000F45A24C7A8AD6BFED7F80B56A8B4940,2,20/07/2009,Biffa,Broockhurst Wood,Renewable,Landfill Gas,215,Operational,West Sussex,South East,England,51.089194,-0.35220201,01/12/2000
0101000020E610000012F4BCC051D7F7BF9FAEEE586C914B40,4,05/06/2014,Blyth Harbor Wind Ltd,Blyth Offshore†,Renewable,Wind Offshore,216,Operational,Offshore,Offshore,England,55.136119,-1.4900682,01/12/2000
0101000020E61000004837C2A2226E04C02522FC8BA0894940,1.9,11/12/2001,Gengas Ltd,Dimmer Landfill Site,Renewable,Landfill Gas,217,Operational,Somerset,South West,England,51.075212,-2.553777,15/12/2000
0101000020E610000058CE39D3DFC6F3BF4EF1B8A816154E40,3.7,05/10/2009,Shetland Aerogenerators,Burradale Hill,Renewable,Wind Onshore,218,Operational,Shetland Islands,Scotland,Scotland,60.164754,-1.2360533,16/12/2000
0101000020E6100000D69931BBDD61F3BF63635E471C364A40,2.3,10/12/2009,LAFARGE REDLANDS AGGREGATES LTD,Cotesbach Landfill Gas Project,Renewable,Landfill Gas,219,Operational,Leicestershire,East Midlands,England,52.422738,-1.2113931,22/12/2000
0101000020E61000000B6434FAEA2DE3BF10CD3CB9A6024A40,16,30/04/2010,Ancillary Components,Goosey Lodge Industrial Estate,Renewable,Biomass (dedicated),220,Operational,Bedfordshire,Eastern,England,52.020713,-0.59935521,31/12/2000
0101000020E6100000F9E2E6AFEBF2FCBFD542C9E4D4CE4940,3,05/11/2009,HILLS MINERALS & WASTE LTD,Chapel Farm Landfill,Renewable,Landfill Gas,221,Operational,Wiltshire,South West,England,51.615872,-1.8093068,15/01/2001
0101000020E6100000D214A6947CB1F3BF6631B1F9B8CC4A40,2.1,10/12/2009,DARRINGTON QUARRIES LTD,Skelbrooke Landfill Gas Project,Renewable,Landfill Gas,222,Operational,South Yorkshire,Yorkshire and Humber,England,53.599395,-1.2308317,17/01/2001
0101000020E610000046C549AB6B1E12C03EAE0D15E3E04940,3.6,30/10/2011,Micon Wind Turbines (UK) Limited,Parc-Cynog Wind Farm,Renewable,Wind Onshore,223,Operational,Dyfed,Wales,Wales,51.75693,-4.5297076,01/02/2001
0101000020E610000044DA6BE6352311C02A00C63368D84B40,4.7,05/11/2009,"NEL 
East Kilbride 
Glasgow
G75 0QU",National Wind Turbine Test Site,Renewable,Wind Onshore,224,Operational,Strathclyde,Scotland,Scotland,55.69068,-4.2843853,15/02/2001
